model,type,composition,similarity,compsim,layer,pearsoncor,spearman
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Avg,EucAvg,2,0.6705884100617806,0.6762657165527344
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Avg,EucAvg,3,0.6851743513485556,0.6893247961997986
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Avg,EucAvg,4,0.6974436869626384,0.7014933824539185
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Avg,EucAvg,5,0.7216461494012841,0.7248377203941345
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Avg,EucAvg,6,0.721961356182431,0.725364089012146
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Avg,EucAvg,7,0.7315057263071663,0.7327138185501099
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Avg,EucAvg,8,0.7479180803221703,0.7487867474555969
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Avg,EucAvg,9,0.7651242150331198,0.7680110335350037
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Avg,EucAvg,10,0.8012279218878275,0.8017349243164062
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Avg,EucAvg,11,0.8408469273371084,0.8456248044967651
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Avg,EucAvg,12,0.8544816698476019,0.8575705885887146
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Sum,EucSum,0,0.36928979773295045,0.38488340377807617
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Sum,EucSum,1,0.3271263714260566,0.34611907601356506
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Sum,EucSum,2,0.31262979221340115,0.3320992588996887
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Sum,EucSum,3,0.3254810919857571,0.3429051637649536
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Sum,EucSum,4,0.32477196167309563,0.34287023544311523
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Sum,EucSum,5,0.34179925198071853,0.3613775074481964
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Sum,EucSum,6,0.3447104925791713,0.3647504150867462
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Sum,EucSum,7,0.35931794192739797,0.38326939940452576
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Sum,EucSum,8,0.3959869847873703,0.41851893067359924
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Sum,EucSum,9,0.44517696030010445,0.4737797677516937
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Sum,EucSum,10,0.4743821742486278,0.501836895942688
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Sum,EucSum,11,0.5832259501917522,0.5944609045982361
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Sum,EucSum,12,0.5790684504513587,0.5920532941818237
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_ind,EucF_ind,0,0.4504862153973057,0.45026376843452454
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_ind,EucF_ind,1,0.4166818764426257,0.4208942651748657
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_ind,EucF_ind,2,0.3901164355209227,0.3966362178325653
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_ind,EucF_ind,3,0.39464772810537385,0.40220093727111816
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_ind,EucF_ind,4,0.4078597387841229,0.4138224422931671
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_ind,EucF_ind,5,0.42186095686983377,0.4273235499858856
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_ind,EucF_ind,6,0.4326560575835808,0.4377457797527313
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_ind,EucF_ind,7,0.4609790786695576,0.4652121961116791
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_ind,EucF_ind,8,0.5019553908980943,0.5027509927749634
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_ind,EucF_ind,9,0.565611915216196,0.5658052563667297
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_ind,EucF_ind,10,0.630620134248296,0.6296965479850769
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_ind,EucF_ind,11,0.7216337139436465,0.7198482751846313
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_ind,EucF_ind,12,0.7141840298847412,0.7123663425445557
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_joint,EucF_joint,0,0.4753297634576705,0.4675634801387787
